FileIndex,Category
19047,OBAMA_PRIMARY2008
19048,OBAMA_PRIMARY2008
19049,OBAMA_PRIMARY2008
19050,OBAMA_PRIMARY2008
19051,OBAMA_PRIMARY2008
19052,OBAMA_PRIMARY2008
19053,OBAMA_PRIMARY2008
19054,OBAMA_PRIMARY2008
19055,OBAMA_PRIMARY2008
19056,OBAMA_PRIMARY2008
19057,OBAMA_PRIMARY2008
19058,OBAMA_PRIMARY2008
19059,OBAMA_PRIMARY2008
19060,OBAMA_PRIMARY2008
19061,OBAMA_PRIMARY2008
19062,OBAMA_PRIMARY2008
19063,OBAMA_PRIMARY2008
19064,OBAMA_PRIMARY2008
19065,OBAMA_PRIMARY2008
19066,OBAMA_PRIMARY2008
19067,OBAMA_PRIMARY2008
19068,OBAMA_PRIMARY2008
19069,OBAMA_PRIMARY2008
19070,OBAMA_PRIMARY2008
19071,OBAMA_PRIMARY2008
19072,OBAMA_PRIMARY2008
19073,OBAMA_PRIMARY2008
19074,OBAMA_PRIMARY2008
19075,OBAMA_PRIMARY2008
19076,OBAMA_PRIMARY2008
19077,OBAMA_PRIMARY2008
19078,OBAMA_PRIMARY2008
19079,OBAMA_PRIMARY2008
19080,OBAMA_PRIMARY2008
19081,OBAMA_PRIMARY2008
19082,OBAMA_PRIMARY2008
19083,OBAMA_PRIMARY2008
19084,OBAMA_PRIMARY2008
19085,OBAMA_PRIMARY2008
19086,OBAMA_PRIMARY2008
19087,OBAMA_PRIMARY2008
19088,OBAMA_PRIMARY2008
19089,OBAMA_PRIMARY2008
19090,OBAMA_PRIMARY2008
19091,OBAMA_PRIMARY2008
19092,OBAMA_PRIMARY2008
19093,OBAMA_PRIMARY2008
19094,OBAMA_PRIMARY2008
19095,OBAMA_PRIMARY2008
19096,OBAMA_PRIMARY2008
19097,OBAMA_PRIMARY2008
19098,OBAMA_PRIMARY2008
19099,OBAMA_PRIMARY2008
19100,OBAMA_PRIMARY2008
19101,OBAMA_PRIMARY2008
19102,OBAMA_PRIMARY2008
19103,OBAMA_PRIMARY2008
19104,OBAMA_PRIMARY2008
19105,OBAMA_PRIMARY2008
19106,OBAMA_PRIMARY2008
19107,OBAMA_PRIMARY2008
19108,OBAMA_PRIMARY2008
19109,OBAMA_PRIMARY2008
19110,OBAMA_PRIMARY2008
19111,OBAMA_PRIMARY2008
19112,OBAMA_PRIMARY2008
19113,OBAMA_PRIMARY2008
19114,OBAMA_PRIMARY2008
19115,OBAMA_PRIMARY2008
19116,OBAMA_PRIMARY2008
19117,OBAMA_PRIMARY2008
19118,OBAMA_PRIMARY2008
19119,OBAMA_PRIMARY2008
19120,OBAMA_PRIMARY2008
19121,OBAMA_PRIMARY2008
19122,OBAMA_PRIMARY2008
19123,OBAMA_PRIMARY2008
19124,OBAMA_PRIMARY2008
19125,OBAMA_PRIMARY2008
19126,OBAMA_PRIMARY2008
19127,OBAMA_PRIMARY2008
19128,OBAMA_PRIMARY2008
19129,OBAMA_PRIMARY2008
19130,OBAMA_PRIMARY2008
19131,OBAMA_PRIMARY2008
19132,OBAMA_PRIMARY2008
19133,OBAMA_PRIMARY2008
19134,OBAMA_PRIMARY2008
19135,OBAMA_PRIMARY2008
19136,OBAMA_PRIMARY2008
19137,OBAMA_PRIMARY2008
19138,OBAMA_PRIMARY2008
19139,OBAMA_PRIMARY2008
19140,OBAMA_PRIMARY2008
19141,OBAMA_PRIMARY2008
19142,OBAMA_PRIMARY2008
19143,OBAMA_PRIMARY2008
19144,OBAMA_PRIMARY2008
19145,OBAMA_PRIMARY2008
19146,OBAMA_PRIMARY2008
19147,OBAMA_PRIMARY2008
19148,OBAMA_PRIMARY2008
19149,OBAMA_PRIMARY2008
19150,OBAMA_PRIMARY2008
19151,OBAMA_PRIMARY2008
19152,OBAMA_PRIMARY2008
19153,OBAMA_PRIMARY2008
19154,OBAMA_PRIMARY2008
19155,OBAMA_PRIMARY2008
19156,OBAMA_PRIMARY2008
19157,OBAMA_PRIMARY2008
19158,OBAMA_PRIMARY2008
19159,OBAMA_PRIMARY2008
19160,OBAMA_PRIMARY2008
19161,OBAMA_PRIMARY2008
19162,OBAMA_PRIMARY2008
19163,OBAMA_PRIMARY2008
19164,OBAMA_PRIMARY2008
19165,OBAMA_PRIMARY2008
19166,OBAMA_PRIMARY2008
19167,OBAMA_PRIMARY2008
19168,OBAMA_PRIMARY2008
19169,OBAMA_PRIMARY2008
19170,OBAMA_PRIMARY2008
19171,OBAMA_PRIMARY2008
19172,OBAMA_PRIMARY2008
19173,OBAMA_PRIMARY2008
19174,OBAMA_PRIMARY2008
19175,OBAMA_PRIMARY2008
19176,OBAMA_PRIMARY2008
19177,OBAMA_PRIMARY2008
19178,OBAMA_PRIMARY2008
19179,OBAMA_PRIMARY2008
19180,OBAMA_PRIMARY2008
19181,OBAMA_PRIMARY2008
19182,OBAMA_PRIMARY2008
19183,OBAMA_PRIMARY2008
19184,OBAMA_PRIMARY2008
19185,OBAMA_PRIMARY2008
19186,OBAMA_PRIMARY2008
19187,OBAMA_PRIMARY2008
19188,OBAMA_PRIMARY2008
19189,OBAMA_PRIMARY2008
19190,OBAMA_PRIMARY2008
19191,OBAMA_PRIMARY2008
19192,OBAMA_PRIMARY2008
19193,OBAMA_PRIMARY2008
19194,OBAMA_PRIMARY2008
19195,OBAMA_PRIMARY2008
19196,OBAMA_PRIMARY2008
19197,OBAMA_PRIMARY2008
19198,OBAMA_PRIMARY2008
19199,OBAMA_PRIMARY2008
19200,OBAMA_PRIMARY2008
19201,OBAMA_PRIMARY2008
19202,OBAMA_PRIMARY2008
19203,OBAMA_PRIMARY2008
19204,OBAMA_PRIMARY2008
19205,OBAMA_PRIMARY2008
19206,OBAMA_PRIMARY2008
19207,OBAMA_PRIMARY2008
19208,OBAMA_PRIMARY2008
19209,OBAMA_PRIMARY2008
19210,OBAMA_PRIMARY2008
19211,OBAMA_PRIMARY2008
19212,OBAMA_PRIMARY2008
19213,OBAMA_PRIMARY2008
19214,OBAMA_PRIMARY2008
19215,OBAMA_PRIMARY2008
19216,OBAMA_PRIMARY2008
19217,OBAMA_PRIMARY2008
19218,OBAMA_PRIMARY2008
19219,OBAMA_PRIMARY2008
19220,OBAMA_PRIMARY2008
19221,OBAMA_PRIMARY2008
19222,OBAMA_PRIMARY2008
19223,OBAMA_PRIMARY2008
19224,OBAMA_PRIMARY2008
19225,OBAMA_PRIMARY2008
19226,OBAMA_PRIMARY2008
19227,OBAMA_PRIMARY2008
19228,OBAMA_PRIMARY2008
19229,OBAMA_PRIMARY2008
19230,OBAMA_PRIMARY2008
19231,OBAMA_PRIMARY2008
19232,OBAMA_PRIMARY2008
19233,OBAMA_PRIMARY2008
19234,OBAMA_PRIMARY2008
19235,OBAMA_PRIMARY2008
19236,OBAMA_PRIMARY2008
19237,OBAMA_PRIMARY2008
19238,OBAMA_PRIMARY2008
19239,OBAMA_PRIMARY2008
19240,OBAMA_PRIMARY2008
19241,OBAMA_PRIMARY2008
19242,OBAMA_PRIMARY2008
19243,OBAMA_PRIMARY2008
19244,OBAMA_PRIMARY2008
19245,OBAMA_PRIMARY2008
19246,OBAMA_PRIMARY2008
19247,OBAMA_PRIMARY2008
19248,OBAMA_PRIMARY2008
19249,OBAMA_PRIMARY2008
19250,OBAMA_PRIMARY2008
19251,OBAMA_PRIMARY2008
19252,OBAMA_PRIMARY2008
19253,OBAMA_PRIMARY2008
19254,OBAMA_PRIMARY2008
19255,OBAMA_PRIMARY2008
19256,OBAMA_PRIMARY2008
19257,OBAMA_PRIMARY2008
19258,OBAMA_PRIMARY2008
19259,OBAMA_PRIMARY2008
19260,OBAMA_PRIMARY2008
19261,OBAMA_PRIMARY2008
19262,OBAMA_PRIMARY2008
19263,OBAMA_PRIMARY2008
19264,OBAMA_PRIMARY2008
19265,OBAMA_PRIMARY2008
19266,OBAMA_PRIMARY2008
19267,OBAMA_PRIMARY2008
19268,OBAMA_PRIMARY2008
19269,OBAMA_PRIMARY2008
19270,OBAMA_PRIMARY2008
19271,OBAMA_PRIMARY2008
19272,OBAMA_PRIMARY2008
19273,OBAMA_PRIMARY2008
19274,OBAMA_PRIMARY2008
19275,OBAMA_PRIMARY2008
19276,OBAMA_PRIMARY2008
19277,OBAMA_PRIMARY2008
19278,OBAMA_PRIMARY2008
19279,OBAMA_PRIMARY2008
19280,OBAMA_PRIMARY2008
19281,OBAMA_PRIMARY2008
19282,OBAMA_PRIMARY2008
19283,OBAMA_PRIMARY2008
19284,OBAMA_PRIMARY2008
19285,OBAMA_PRIMARY2008
19286,OBAMA_PRIMARY2008
19287,OBAMA_PRIMARY2008
19288,OBAMA_PRIMARY2008
19289,OBAMA_PRIMARY2008
19290,OBAMA_PRIMARY2008
19291,OBAMA_PRIMARY2008
19292,OBAMA_PRIMARY2008
19293,OBAMA_PRIMARY2008
19294,OBAMA_PRIMARY2008
19295,OBAMA_PRIMARY2008
19296,OBAMA_PRIMARY2008
19297,OBAMA_PRIMARY2008
19298,OBAMA_PRIMARY2008
19299,OBAMA_PRIMARY2008
19300,OBAMA_PRIMARY2008
19301,OBAMA_PRIMARY2008
19302,OBAMA_PRIMARY2008
19303,OBAMA_PRIMARY2008
19304,OBAMA_PRIMARY2008
19305,OBAMA_PRIMARY2008
19306,OBAMA_PRIMARY2008
19307,OBAMA_PRIMARY2008
19308,OBAMA_PRIMARY2008
19309,OBAMA_PRIMARY2008
19310,OBAMA_PRIMARY2008
19311,OBAMA_PRIMARY2008
19312,OBAMA_PRIMARY2008
19313,OBAMA_PRIMARY2008
19314,OBAMA_PRIMARY2008
19315,OBAMA_PRIMARY2008
19316,OBAMA_PRIMARY2008
19317,OBAMA_PRIMARY2008
19318,OBAMA_PRIMARY2008
19319,OBAMA_PRIMARY2008
19320,OBAMA_PRIMARY2008
19321,OBAMA_PRIMARY2008
19322,OBAMA_PRIMARY2008
19323,OBAMA_PRIMARY2008
19324,OBAMA_PRIMARY2008
19325,OBAMA_PRIMARY2008
19326,OBAMA_PRIMARY2008
19327,OBAMA_PRIMARY2008
19328,OBAMA_PRIMARY2008
19329,OBAMA_PRIMARY2008
19330,OBAMA_PRIMARY2008
19331,OBAMA_PRIMARY2008
19332,OBAMA_PRIMARY2008
19333,OBAMA_PRIMARY2008
19334,OBAMA_PRIMARY2008
19335,OBAMA_PRIMARY2008
19336,OBAMA_PRIMARY2008
19337,OBAMA_PRIMARY2008
19338,OBAMA_PRIMARY2008
19339,OBAMA_PRIMARY2008
19340,OBAMA_PRIMARY2008
19341,OBAMA_PRIMARY2008
19342,OBAMA_PRIMARY2008
19343,OBAMA_PRIMARY2008
19344,OBAMA_PRIMARY2008
19345,OBAMA_PRIMARY2008
19346,OBAMA_PRIMARY2008
19347,OBAMA_PRIMARY2008
19348,OBAMA_PRIMARY2008
19349,OBAMA_PRIMARY2008
19350,OBAMA_PRIMARY2008
19351,OBAMA_PRIMARY2008
19352,OBAMA_PRIMARY2008
19353,OBAMA_PRIMARY2008
19354,OBAMA_PRIMARY2008
19355,OBAMA_PRIMARY2008
19356,OBAMA_PRIMARY2008
19357,OBAMA_PRIMARY2008
19358,OBAMA_PRIMARY2008
19359,OBAMA_PRIMARY2008
19360,OBAMA_PRIMARY2008
19361,OBAMA_PRIMARY2008
19362,OBAMA_PRIMARY2008
19363,OBAMA_PRIMARY2008
19364,OBAMA_PRIMARY2008
19365,OBAMA_PRIMARY2008
19366,OBAMA_PRIMARY2008
19367,OBAMA_PRIMARY2008
19368,OBAMA_PRIMARY2008
19369,OBAMA_PRIMARY2008
19370,OBAMA_PRIMARY2008
19371,OBAMA_PRIMARY2008
19372,OBAMA_PRIMARY2008
19373,OBAMA_PRIMARY2008
19374,OBAMA_PRIMARY2008
19375,OBAMA_PRIMARY2008
19376,OBAMA_PRIMARY2008
19377,OBAMA_PRIMARY2008
19378,OBAMA_PRIMARY2008
19379,OBAMA_PRIMARY2008
19380,OBAMA_PRIMARY2008
19381,OBAMA_PRIMARY2008
19382,OBAMA_PRIMARY2008
19383,OBAMA_PRIMARY2008
19384,OBAMA_PRIMARY2008
19385,OBAMA_PRIMARY2008
19386,OBAMA_PRIMARY2008
19387,OBAMA_PRIMARY2008
19388,OBAMA_PRIMARY2008
19389,OBAMA_PRIMARY2008
19390,OBAMA_PRIMARY2008
19391,OBAMA_PRIMARY2008
19392,OBAMA_PRIMARY2008
19393,OBAMA_PRIMARY2008
19394,OBAMA_PRIMARY2008
19395,OBAMA_PRIMARY2008
19396,OBAMA_PRIMARY2008
19397,OBAMA_PRIMARY2008
19398,OBAMA_PRIMARY2008
19399,OBAMA_PRIMARY2008
19400,OBAMA_PRIMARY2008
19401,OBAMA_PRIMARY2008
19402,OBAMA_PRIMARY2008
19403,OBAMA_PRIMARY2008
19404,OBAMA_PRIMARY2008
19405,OBAMA_PRIMARY2008
19406,OBAMA_PRIMARY2008
19407,OBAMA_PRIMARY2008
19408,OBAMA_PRIMARY2008
19409,OBAMA_PRIMARY2008
19410,OBAMA_PRIMARY2008
19411,OBAMA_PRIMARY2008
19412,OBAMA_PRIMARY2008
19413,OBAMA_PRIMARY2008
19414,OBAMA_PRIMARY2008
19415,OBAMA_PRIMARY2008
19416,OBAMA_PRIMARY2008
19417,OBAMA_PRIMARY2008
19418,OBAMA_PRIMARY2008
19419,OBAMA_PRIMARY2008
19420,OBAMA_PRIMARY2008
19421,OBAMA_PRIMARY2008
19422,OBAMA_PRIMARY2008
19423,OBAMA_PRIMARY2008
19424,OBAMA_PRIMARY2008
19425,OBAMA_PRIMARY2008
19426,OBAMA_PRIMARY2008
19427,OBAMA_PRIMARY2008
19428,OBAMA_PRIMARY2008
19429,OBAMA_PRIMARY2008
19430,OBAMA_PRIMARY2008
19431,OBAMA_PRIMARY2008
19432,OBAMA_PRIMARY2008
19433,OBAMA_PRIMARY2008
19434,OBAMA_PRIMARY2008
19435,OBAMA_PRIMARY2008
19436,OBAMA_PRIMARY2008
19437,OBAMA_PRIMARY2008
19438,OBAMA_PRIMARY2008
19439,OBAMA_PRIMARY2008
19440,OBAMA_PRIMARY2008
19441,OBAMA_PRIMARY2008
19442,OBAMA_PRIMARY2008
19443,OBAMA_PRIMARY2008
19444,OBAMA_PRIMARY2008
19445,OBAMA_PRIMARY2008
19446,OBAMA_PRIMARY2008
19447,OBAMA_PRIMARY2008
19448,OBAMA_PRIMARY2008
19449,OBAMA_PRIMARY2008
19450,OBAMA_PRIMARY2008
19451,OBAMA_PRIMARY2008
19452,OBAMA_PRIMARY2008
19453,OBAMA_PRIMARY2008
19454,OBAMA_PRIMARY2008
19455,OBAMA_PRIMARY2008
19456,OBAMA_PRIMARY2008
19457,OBAMA_PRIMARY2008
19458,OBAMA_PRIMARY2008
19459,OBAMA_PRIMARY2008
19460,OBAMA_PRIMARY2008
19461,OBAMA_PRIMARY2008
19462,OBAMA_PRIMARY2008
19463,OBAMA_PRIMARY2008
19464,OBAMA_PRIMARY2008
19465,OBAMA_PRIMARY2008
19466,OBAMA_PRIMARY2008
19467,OBAMA_PRIMARY2008
19468,OBAMA_PRIMARY2008
19469,OBAMA_PRIMARY2008
19470,OBAMA_PRIMARY2008
19471,OBAMA_PRIMARY2008
19472,OBAMA_PRIMARY2008
19473,OBAMA_PRIMARY2008
19474,OBAMA_PRIMARY2008
19475,OBAMA_PRIMARY2008
19476,OBAMA_PRIMARY2008
19477,OBAMA_PRIMARY2008
19478,OBAMA_PRIMARY2008
19479,OBAMA_PRIMARY2008
19480,OBAMA_PRIMARY2008
19481,OBAMA_PRIMARY2008
19482,OBAMA_PRIMARY2008
19483,OBAMA_PRIMARY2008
19484,OBAMA_PRIMARY2008
19485,OBAMA_PRIMARY2008
19486,OBAMA_PRIMARY2008
19487,OBAMA_PRIMARY2008
19488,OBAMA_PRIMARY2008
19489,OBAMA_PRIMARY2008
19490,OBAMA_PRIMARY2008
19491,OBAMA_PRIMARY2008
19492,OBAMA_PRIMARY2008
19493,OBAMA_PRIMARY2008
19494,OBAMA_PRIMARY2008
19495,OBAMA_PRIMARY2008
19496,OBAMA_PRIMARY2008
19497,OBAMA_PRIMARY2008
19498,OBAMA_PRIMARY2008
19499,OBAMA_PRIMARY2008
19500,OBAMA_PRIMARY2008
19501,OBAMA_PRIMARY2008
19502,OBAMA_PRIMARY2008
19503,OBAMA_PRIMARY2008
19504,OBAMA_PRIMARY2008
19505,OBAMA_PRIMARY2008
19506,OBAMA_PRIMARY2008
19507,OBAMA_PRIMARY2008
19508,OBAMA_PRIMARY2008
19509,OBAMA_PRIMARY2008
19510,OBAMA_PRIMARY2008
19511,OBAMA_PRIMARY2008
19512,OBAMA_PRIMARY2008
19513,OBAMA_PRIMARY2008
19514,OBAMA_PRIMARY2008
19515,OBAMA_PRIMARY2008
19516,OBAMA_PRIMARY2008
19517,OBAMA_PRIMARY2008
19518,OBAMA_PRIMARY2008
19519,OBAMA_PRIMARY2008
19520,OBAMA_PRIMARY2008
19521,OBAMA_PRIMARY2008
19522,OBAMA_PRIMARY2008
19523,OBAMA_PRIMARY2008
19524,OBAMA_PRIMARY2008
19525,OBAMA_PRIMARY2008
19526,OBAMA_PRIMARY2008
19527,OBAMA_PRIMARY2008
19528,OBAMA_PRIMARY2008
19529,OBAMA_PRIMARY2008
19530,OBAMA_PRIMARY2008
19531,OBAMA_PRIMARY2008
19532,OBAMA_PRIMARY2008
19533,OBAMA_PRIMARY2008
19534,OBAMA_PRIMARY2008
19535,OBAMA_PRIMARY2008
19536,OBAMA_PRIMARY2008
19537,OBAMA_PRIMARY2008
19538,OBAMA_PRIMARY2008
19539,OBAMA_PRIMARY2008
19540,OBAMA_PRIMARY2008
19541,OBAMA_PRIMARY2008
19542,OBAMA_PRIMARY2008
19543,OBAMA_PRIMARY2008
19544,OBAMA_PRIMARY2008
19545,OBAMA_PRIMARY2008
19546,OBAMA_PRIMARY2008
19547,OBAMA_PRIMARY2008
19548,OBAMA_PRIMARY2008
19549,OBAMA_PRIMARY2008
19550,OBAMA_PRIMARY2008
19551,OBAMA_PRIMARY2008
19552,OBAMA_PRIMARY2008
19553,OBAMA_PRIMARY2008
19554,OBAMA_PRIMARY2008
19555,OBAMA_PRIMARY2008
19556,OBAMA_PRIMARY2008
19557,OBAMA_PRIMARY2008
19558,OBAMA_PRIMARY2008
19559,OBAMA_PRIMARY2008
19560,OBAMA_PRIMARY2008
19561,OBAMA_PRIMARY2008
19562,OBAMA_PRIMARY2008
19563,OBAMA_PRIMARY2008
19564,OBAMA_PRIMARY2008
19565,OBAMA_PRIMARY2008
19566,OBAMA_PRIMARY2008
19567,OBAMA_PRIMARY2008
19568,OBAMA_PRIMARY2008
19569,OBAMA_PRIMARY2008
19570,OBAMA_PRIMARY2008
19571,OBAMA_PRIMARY2008
19572,OBAMA_PRIMARY2008
19573,OBAMA_PRIMARY2008
19574,OBAMA_PRIMARY2008
19575,OBAMA_PRIMARY2008
19576,OBAMA_PRIMARY2008
19577,OBAMA_PRIMARY2008
19578,OBAMA_PRIMARY2008
19579,OBAMA_PRIMARY2008
19580,OBAMA_PRIMARY2008
19581,OBAMA_PRIMARY2008
19582,OBAMA_PRIMARY2008
19583,OBAMA_PRIMARY2008
19584,OBAMA_PRIMARY2008
19585,OBAMA_PRIMARY2008
19586,OBAMA_PRIMARY2008
19587,OBAMA_PRIMARY2008
19588,OBAMA_PRIMARY2008
19589,OBAMA_PRIMARY2008
19590,OBAMA_PRIMARY2008
19591,OBAMA_PRIMARY2008
19592,OBAMA_PRIMARY2008
19593,OBAMA_PRIMARY2008
19594,OBAMA_PRIMARY2008
19595,OBAMA_PRIMARY2008
19596,OBAMA_PRIMARY2008
19597,OBAMA_PRIMARY2008
19598,OBAMA_PRIMARY2008
19599,OBAMA_PRIMARY2008
19600,OBAMA_PRIMARY2008
19601,OBAMA_PRIMARY2008
19602,OBAMA_PRIMARY2008
19603,OBAMA_PRIMARY2008
19604,OBAMA_PRIMARY2008
19605,OBAMA_PRIMARY2008
19606,OBAMA_PRIMARY2008
19607,OBAMA_PRIMARY2008
19608,OBAMA_PRIMARY2008
19609,OBAMA_PRIMARY2008
19610,OBAMA_PRIMARY2008
19611,OBAMA_PRIMARY2008
19612,OBAMA_PRIMARY2008
19613,OBAMA_PRIMARY2008
19614,OBAMA_PRIMARY2008
19615,OBAMA_PRIMARY2008
19616,OBAMA_PRIMARY2008
19617,OBAMA_PRIMARY2008
19618,OBAMA_PRIMARY2008
19619,OBAMA_PRIMARY2008
19620,OBAMA_PRIMARY2008
19621,OBAMA_PRIMARY2008
19622,OBAMA_PRIMARY2008
19623,OBAMA_PRIMARY2008
19624,OBAMA_PRIMARY2008
19625,OBAMA_PRIMARY2008
19626,OBAMA_PRIMARY2008
19627,OBAMA_PRIMARY2008
19628,OBAMA_PRIMARY2008
19629,OBAMA_PRIMARY2008
19630,OBAMA_PRIMARY2008
19631,OBAMA_PRIMARY2008
19632,OBAMA_PRIMARY2008
19633,OBAMA_PRIMARY2008
19634,OBAMA_PRIMARY2008
19635,OBAMA_PRIMARY2008
19636,OBAMA_PRIMARY2008
19637,OBAMA_PRIMARY2008
19638,OBAMA_PRIMARY2008
19639,OBAMA_PRIMARY2008
19640,OBAMA_PRIMARY2008
19641,OBAMA_PRIMARY2008
19642,OBAMA_PRIMARY2008
19643,OBAMA_PRIMARY2008
19644,OBAMA_PRIMARY2008
19645,OBAMA_PRIMARY2008
19646,OBAMA_PRIMARY2008
19647,OBAMA_PRIMARY2008
19648,OBAMA_PRIMARY2008
19649,OBAMA_PRIMARY2008
19650,OBAMA_PRIMARY2008
19651,OBAMA_PRIMARY2008
19652,OBAMA_PRIMARY2008
19653,OBAMA_PRIMARY2008
19654,OBAMA_PRIMARY2008
19655,OBAMA_PRIMARY2008
19656,OBAMA_PRIMARY2008
19657,OBAMA_PRIMARY2008
19658,OBAMA_PRIMARY2008
19659,OBAMA_PRIMARY2008
19660,OBAMA_PRIMARY2008
19661,OBAMA_PRIMARY2008
19662,OBAMA_PRIMARY2008
19663,OBAMA_PRIMARY2008
19664,OBAMA_PRIMARY2008
19665,OBAMA_PRIMARY2008
19666,OBAMA_PRIMARY2008
19667,OBAMA_PRIMARY2008
19668,OBAMA_PRIMARY2008
19669,OBAMA_PRIMARY2008
19670,OBAMA_PRIMARY2008
19671,OBAMA_PRIMARY2008
19672,OBAMA_PRIMARY2008
19673,OBAMA_PRIMARY2008
19674,OBAMA_PRIMARY2008
19675,OBAMA_PRIMARY2008
19676,OBAMA_PRIMARY2008
19677,OBAMA_PRIMARY2008
19678,OBAMA_PRIMARY2008
19679,OBAMA_PRIMARY2008
19680,OBAMA_PRIMARY2008
19681,OBAMA_PRIMARY2008
19682,OBAMA_PRIMARY2008
19683,OBAMA_PRIMARY2008
19684,OBAMA_PRIMARY2008
19685,OBAMA_PRIMARY2008
19686,OBAMA_PRIMARY2008
19687,OBAMA_PRIMARY2008
19688,OBAMA_PRIMARY2008
19689,OBAMA_PRIMARY2008
19690,OBAMA_PRIMARY2008
19691,OBAMA_PRIMARY2008
19692,OBAMA_PRIMARY2008
19693,OBAMA_PRIMARY2008
19694,OBAMA_PRIMARY2008
19695,OBAMA_PRIMARY2008
19696,OBAMA_PRIMARY2008
19697,OBAMA_PRIMARY2008
19698,OBAMA_PRIMARY2008
19699,OBAMA_PRIMARY2008
19700,OBAMA_PRIMARY2008
19701,OBAMA_PRIMARY2008
19702,OBAMA_PRIMARY2008
19703,OBAMA_PRIMARY2008
19704,OBAMA_PRIMARY2008
19705,OBAMA_PRIMARY2008
19706,OBAMA_PRIMARY2008
19707,OBAMA_PRIMARY2008
19708,OBAMA_PRIMARY2008
19709,OBAMA_PRIMARY2008
19710,OBAMA_PRIMARY2008
19711,OBAMA_PRIMARY2008
19712,OBAMA_PRIMARY2008
19713,OBAMA_PRIMARY2008
19714,OBAMA_PRIMARY2008
19715,OBAMA_PRIMARY2008
19716,OBAMA_PRIMARY2008
19717,OBAMA_PRIMARY2008
19718,OBAMA_PRIMARY2008
19719,OBAMA_PRIMARY2008
19720,OBAMA_PRIMARY2008
19721,OBAMA_PRIMARY2008
19722,OBAMA_PRIMARY2008
19723,OBAMA_PRIMARY2008
19724,OBAMA_PRIMARY2008
19725,OBAMA_PRIMARY2008
19726,OBAMA_PRIMARY2008
19727,OBAMA_PRIMARY2008
19728,OBAMA_PRIMARY2008
19729,OBAMA_PRIMARY2008
19730,OBAMA_PRIMARY2008
19731,OBAMA_PRIMARY2008
19732,OBAMA_PRIMARY2008
19733,OBAMA_PRIMARY2008
19734,OBAMA_PRIMARY2008
19735,OBAMA_PRIMARY2008
19736,OBAMA_PRIMARY2008
19737,OBAMA_PRIMARY2008
19738,OBAMA_PRIMARY2008
19739,OBAMA_PRIMARY2008
19740,OBAMA_PRIMARY2008
19741,OBAMA_PRIMARY2008
19742,OBAMA_PRIMARY2008
19743,OBAMA_PRIMARY2008
19744,OBAMA_PRIMARY2008
19745,OBAMA_PRIMARY2008
19746,OBAMA_PRIMARY2008
19747,OBAMA_PRIMARY2008
19748,OBAMA_PRIMARY2008
19749,OBAMA_PRIMARY2008
19750,OBAMA_PRIMARY2008
19751,OBAMA_PRIMARY2008
19752,OBAMA_PRIMARY2008
19753,OBAMA_PRIMARY2008
19754,OBAMA_PRIMARY2008
19755,OBAMA_PRIMARY2008
19756,OBAMA_PRIMARY2008
19757,OBAMA_PRIMARY2008
19758,OBAMA_PRIMARY2008
19759,OBAMA_PRIMARY2008
19760,OBAMA_PRIMARY2008
19761,OBAMA_PRIMARY2008
19762,OBAMA_PRIMARY2008
19763,OBAMA_PRIMARY2008
19764,OBAMA_PRIMARY2008
19765,OBAMA_PRIMARY2008
19766,OBAMA_PRIMARY2008
19767,OBAMA_PRIMARY2008
19768,OBAMA_PRIMARY2008
19769,OBAMA_PRIMARY2008
19770,OBAMA_PRIMARY2008
19771,OBAMA_PRIMARY2008
19772,OBAMA_PRIMARY2008
19773,OBAMA_PRIMARY2008
19774,OBAMA_PRIMARY2008
19775,OBAMA_PRIMARY2008
19776,OBAMA_PRIMARY2008
19777,OBAMA_PRIMARY2008
19778,OBAMA_PRIMARY2008
19779,OBAMA_PRIMARY2008
19780,OBAMA_PRIMARY2008
19781,OBAMA_PRIMARY2008
19782,OBAMA_PRIMARY2008
19783,OBAMA_PRIMARY2008
19784,OBAMA_PRIMARY2008
19785,OBAMA_PRIMARY2008
19786,OBAMA_PRIMARY2008
19787,OBAMA_PRIMARY2008
19788,OBAMA_PRIMARY2008
19789,OBAMA_PRIMARY2008
19790,OBAMA_PRIMARY2008
19791,OBAMA_PRIMARY2008
19792,OBAMA_PRIMARY2008
19793,OBAMA_PRIMARY2008
19794,OBAMA_PRIMARY2008
19795,OBAMA_PRIMARY2008
19796,OBAMA_PRIMARY2008
19797,OBAMA_PRIMARY2008
19798,OBAMA_PRIMARY2008
19799,OBAMA_PRIMARY2008
19800,OBAMA_PRIMARY2008
19801,OBAMA_PRIMARY2008
19802,OBAMA_PRIMARY2008
19803,OBAMA_PRIMARY2008
19804,OBAMA_PRIMARY2008
19805,OBAMA_PRIMARY2008
19806,OBAMA_PRIMARY2008
19807,OBAMA_PRIMARY2008
19808,OBAMA_PRIMARY2008
19809,OBAMA_PRIMARY2008
19810,OBAMA_PRIMARY2008
19811,OBAMA_PRIMARY2008
19812,OBAMA_PRIMARY2008
19813,OBAMA_PRIMARY2008
19814,OBAMA_PRIMARY2008
19815,OBAMA_PRIMARY2008
19816,OBAMA_PRIMARY2008
19817,OBAMA_PRIMARY2008
19818,OBAMA_PRIMARY2008
19819,OBAMA_PRIMARY2008
19820,OBAMA_PRIMARY2008
19821,OBAMA_PRIMARY2008
19822,OBAMA_PRIMARY2008
19823,OBAMA_PRIMARY2008
